Run_ID,Time,Obj_ID,Obj_X,Obj_Y,Obj_Z,Obj_Angle
0,17.3,veh2,441.644,0,64.475,143.13
0,17.3,veh0,18.85,0,-8,90
0,17.4,SmartAlec,176,2,-2,2
0,17.4,veh1,322.873,0,135.013,26.5638
0,17.4,veh2,442.67,0,63.1069,143.13
0,17.4,veh0,18.95,0,-8,90
0,17.5,SmartAlec,177,2,-2,2
0,17.5,veh1,323.646,0,136.56,26.5638
0,17.5,veh2,443.702,0,61.7308,143.13
0,17.5,veh0,19.05,0,-8,90
0,17.6,SmartAlec,178,2,-2,2
0,17.6,veh1,324.425,0,138.117,26.5638
0,17.6,veh2,444.74,0,60.3468,143.13
0,17.6,veh0,19.15,0,-8,90
0,17.7,SmartAlec,179,2,-2,2
0,17.7,veh1,325.207,0,139.682,26.5638
0,17.7,veh2,445.784,0,58.9547,143.13
0,17.7,veh0,19.25,0,-8,90
0,17.8,SmartAlec,180,2,-2,2
0,17.8,veh1,325.994,0,141.256,26.5638
0,17.8,veh2,446.834,0,57.5547,143.13
0,17.8,veh0,19.35,0,-8,90
0,17.9,SmartAlec,181,2,-2,2
0,17.9,veh1,326.786,0,142.839,26.5638
0,17.9,veh2,447.89,0,56.1466,143.13
0,17.9,veh0,19.45,0,-8,90
0,18,SmartAlec,182,2,-2,2
0,18,veh1,327.582,0,144.431,26.5638
0,18,veh2,448.952,0,54.7305,143.13
0,18,veh0,19.55,0,-8,90
0,18.1,SmartAlec,183,2,-2,2
0,18.1,veh1,328.379,0,146.025,26.5638
0,18.1,veh2,450.02,0,53.3065,143.13
0,18.1,veh0,19.65,0,-8,90
0,18.2,SmartAlec,184,2,-2,2
0,18.2,veh1,329.176,0,147.619,26.5638
0,18.2,veh2,451.094,0,51.8744,143.13
0,18.2,veh0,19.75,0,-8,90
0,18.3,SmartAlec,185,2,-2,2
0,18.3,veh1,329.973,0,149.213,26.5638
0,18.3,veh2,452.174,0,50.4344,143.13
0,18.3,veh0,19.85,0,-8,90
0,18.4,SmartAlec,186,2,-2,2
0,18.4,veh1,330.77,0,150.807,26.5638
0,18.4,veh2,453.26,0,48.9863,143.13
0,18.4,veh0,19.95,0,-8,90
0,18.5,SmartAlec,187,2,-2,2
0,18.5,veh1,331.567,0,152.401,26.5638
0,18.5,veh2,454.352,0,47.5302,143.13
0,18.5,veh0,20.05,0,-8,90
0,18.6,SmartAlec,188,2,-2,2
0,18.6,veh1,332.363,0,153.995,26.5638
0,18.6,veh2,455.45,0,46.0662,143.13
0,18.6,veh0,20.15,0,-8,90
0,18.7,SmartAlec,189,2,-2,2
0,18.7,veh1,333.16,0,155.589,26.5638
0,18.7,veh2,456.554,0,44.5941,143.13
0,18.7,veh0,20.25,0,-8,90
0,18.8,SmartAlec,190,2,-2,2
0,18.8,veh1,333.957,0,157.183,26.5638
0,18.8,veh2,457.664,0,43.114,143.13
0,18.8,veh0,20.35,0,-8,90
0,18.9,SmartAlec,191,2,-2,2
0,18.9,veh1,334.752,0,158.772,26.5638
0,18.9,veh2,458.781,0,41.626,143.13
0,18.9,veh0,20.45,0,-8,90
0,19,SmartAlec,192,2,-2,2
0,19,veh1,335.524,0,160.317,26.5638
0,19,veh2,459.903,0,40.1299,143.13
0,19,veh0,20.55,0,-8,90
0,19.1,SmartAlec,193,2,-2,2
0,19.1,veh1,336.274,0,161.816,26.5638
0,19.1,veh2,461.031,0,38.6259,143.13
0,19.1,veh0,20.65,0,-8,90
0,19.2,SmartAlec,194,2,-2,2
0,19.2,veh1,337.001,0,163.271,26.5638
0,19.2,veh2,462.165,0,37.1138,143.13
0,19.2,veh0,20.75,0,-8,90
0,19.3,SmartAlec,195,2,-2,2
0,19.3,veh1,337.706,0,164.681,26.5638
0,19.3,veh2,463.305,0,35.5937,143.13
0,19.3,veh0,20.85,0,-8,90
0,19.4,SmartAlec,196,2,-2,2
0,19.4,veh1,338.389,0,166.046,26.5638
0,19.4,veh2,464.451,0,34.0657,143.13
0,19.4,veh0,20.95,0,-8,90
0,19.5,SmartAlec,197,2,-2,2
0,19.5,veh1,339.049,0,167.367,26.5638
0,19.5,veh2,465.603,0,32.5296,143.13
0,19.5,veh0,21.05,0,-8,90
0,19.6,SmartAlec,198,2,-2,2
0,19.6,veh1,339.687,0,168.643,26.5638
0,19.6,veh2,466.761,0,30.9855,143.13
0,19.6,veh0,21.15,0,-8,90
0,19.7,SmartAlec,199,2,-2,2
0,19.7,veh1,340.302,0,169.874,26.5638
0,19.7,veh2,467.925,0,29.4335,143.13
0,19.7,veh0,21.25,0,-8,90
0,19.8,SmartAlec,200,2,-2,2
0,19.8,veh1,340.896,0,171.061,26.5638
0,19.8,veh2,469.095,0,27.8734,143.13
0,19.8,veh0,21.35,0,-8,90
0,19.9,SmartAlec,201,2,-2,2
0,19.9,veh1,341.466,0,172.202,26.5638
0,19.9,veh2,470.271,0,26.3053,143.13
0,19.9,veh0,21.45,0,-8,90
